 "month" "caisson" "hours" "month" "caisson" "hours" "match?"
1819 2012-10-01 10 17 2000-07-01 10 85367 FALSE
1820 2012-11-01 10 24 2000-08-01 10 106739 FALSE
1821 2012-12-01 10 10 2000-09-01 10 85483 FALSE
1822 2013-01-01 10 6 2000-10-01 10 85805 FALSE
1823 2013-02-01 10 12 2000-11-01 10 108307 FALSE
1824 2013-03-01 10 5 2000-12-01 10 87358 FALSE
1825 2013-04-01 10 7 2001-01-01 10 109347 FALSE
1826 2013-05-01 10 15 2001-02-01 10 87538 FALSE
1827 2013-06-01 10 18 2001-03-01 10 87597 FALSE
1828 2013-07-01 10 19 2001-04-01 10 87643 FALSE
1829 2013-08-01 10 21 2001-05-01 10 109610 FALSE
1830 2013-09-01 10 18 2001-06-01 10 87699 FALSE
1831 2013-10-01 10 16 2001-07-01 10 87730 FALSE
1832 2013-11-01 10 15 2001-08-01 10 87779 FALSE
1833 2013-12-01 10 14 2001-09-01 10 87923 FALSE
1834 2014-01-01 10 14 2001-10-01 10 110487 FALSE
1835 2014-02-01 10 60 2001-11-01 10 88846 FALSE
1836 2014-03-01 10 36 2001-12-01 10 66783 FALSE
1837 2014-04-01 10 9 2002-01-01 10 22271 FALSE
1838 2014-05-01 10 18 2002-02-01 10 89144 FALSE
1839 2014-06-01 10 16 2002-03-01 10 89160 FALSE
1840 2014-07-01 10 21 2002-04-01 10 111458 FALSE
1841 2014-08-01 10 25 2002-05-01 10 89175 FALSE
1842 2014-09-01 10 22 2002-06-01 10 89179 FALSE
1843 2014-10-01 10 23 2002-07-01 10 89192 FALSE
1844 2014-11-01 10 15 2002-08-01 10 89214 FALSE
1845 2014-12-01 10 15 2002-09-01 10 89246 FALSE
1846 2015-01-01 10 12 2002-10-01 10 111592 FALSE
1847 2015-02-01 10 13 2002-11-01 10 66963 FALSE
1848 2015-03-01 10 13 2002-12-01 10 111610 FALSE
1849 2015-04-01 10 11 2003-01-01 10 89290 FALSE
1850 2015-05-01 10 15 2003-02-01 10 89292 FALSE
1851 1998-10-01 11 0 2003-03-01 10 111615 FALSE
1852 1998-11-01 11 483 2003-04-01 10 89296 FALSE
1853 1998-12-01 11 434 2003-05-01 10 89305 FALSE
1854 1999-01-01 11 323 2003-06-01 10 89312 FALSE
1855 1999-02-01 11 155 2003-07-01 10 111640 FALSE
1856 1999-03-01 11 86 2003-08-01 10 89312 FALSE
1857 1999-04-01 11 104 2003-09-01 10 111641 FALSE
1858 1999-05-01 11 122 2003-10-01 10 89316 FALSE
1859 1999-06-01 11 98 2003-11-01 10 89325 FALSE
1860 1999-07-01 11 89 2003-12-01 10 111665 FALSE
1861 1999-08-01 11 92 2004-01-01 10 89336 FALSE
1862 1999-09-01 11 147 2004-02-01 10 89336 FALSE
1863 1999-10-01 11 244 2004-03-01 10 111677 FALSE
1864 1999-11-01 11 338 2004-04-01 10 89344 FALSE
1865 1999-12-01 11 264 2004-05-01 10 111680 FALSE
1866 2000-01-01 11 179 2004-06-01 10 67008 FALSE
1867 2000-02-01 11 95 2004-07-01 10 89344 FALSE
1868 2000-03-01 11 374 2004-08-01 10 111680 FALSE
1869 2000-04-01 11 128 2004-09-01 10 89344 FALSE
1870 2000-05-01 11 116 2004-10-01 10 89351 FALSE
1871 2000-06-01 11 108 2004-11-01 10 111695 FALSE
1872 2000-07-01 11 93 2004-12-01 10 89360 FALSE
1873 2000-08-01 11 82 2005-01-01 10 111705 FALSE
1874 2000-09-01 11 119 2005-02-01 10 89364 FALSE
1875 2000-10-01 11 216 2005-03-01 10 89364 FALSE
1876 2000-11-01 11 304 2005-04-01 10 111705 FALSE
1877 2000-12-01 11 228 2005-05-01 10 89364 FALSE
1878 2001-01-01 11 99 2005-06-01 10 111705 FALSE
1879 2001-02-01 11 107 2005-07-01 10 89367 FALSE
1880 2001-03-01 11 71 2005-08-01 10 111710 FALSE
1881 2001-04-01 11 43 2005-09-01 10 111710 FALSE
1882 2001-05-01 11 38 2005-10-01 10 111714 FALSE
1883 2001-06-01 11 92 2005-11-01 10 111716 FALSE
1884 2001-07-01 11 76 2005-12-01 10 89376 FALSE
1885 2001-08-01 11 82 2006-01-01 10 111720 FALSE
1886 2001-09-01 11 105 2006-02-01 10 89376 FALSE
1887 2001-10-01 11 99 2006-03-01 10 111720 FALSE
1888 2001-11-01 11 111 2006-04-01 10 89376 FALSE
1889 2001-12-01 11 126 2006-05-01 10 111720 FALSE
1890 2002-01-01 11 93 2006-06-01 10 134068 FALSE
1891 2002-02-01 11 83 2006-07-01 10 89380 FALSE
1892 2002-03-01 11 88 2006-08-01 10 89380 FALSE
1893 2002-04-01 11 75 2006-09-01 10 111729 FALSE
1894 2002-05-01 11 94 2006-10-01 10 111730 FALSE
1895 2002-06-01 11 77 2006-11-01 10 111730 FALSE
1896 2002-07-01 11 78 2006-12-01 10 111730 FALSE
1897 2002-08-01 11 94 2007-01-01 10 111730 FALSE
1898 2002-09-01 11 83 2007-02-01 10 111730 FALSE
1899 2002-10-01 11 84 2007-03-01 10 134076 FALSE
1900 2002-11-01 11 101 2007-04-01 10 89384 FALSE
1901 2002-12-01 11 38 2007-05-01 10 111730 FALSE
1902 2003-01-01 11 82 2007-06-01 10 111732 FALSE
1903 2003-02-01 11 85 2007-07-01 10 89388 FALSE
1904 2003-03-01 11 73 2007-08-01 10 111735 FALSE
1905 2003-04-01 11 78 2007-09-01 10 89388 FALSE
1906 2003-05-01 11 80 2007-10-01 10 111735 FALSE
1907 2003-06-01 11 87 2007-11-01 10 134082 FALSE
1908 2003-07-01 11 85 2007-12-01 10 89388 FALSE
1909 2003-08-01 11 91 2008-01-01 10 111735 FALSE
1910 2003-09-01 11 76 2008-02-01 10 134082 FALSE
1911 2003-10-01 11 81 2008-03-01 10 134082 FALSE
1912 2003-11-01 11 97 2008-04-01 10 89388 FALSE
1913 2003-12-01 11 77 2008-05-01 10 111735 FALSE
1914 2004-01-01 11 95 2008-06-01 10 111735 FALSE
1915 2004-02-01 11 95 2008-07-01 10 67044 FALSE
1916 2004-03-01 11 74 2008-08-01 10 111740 FALSE
1917 2004-04-01 11 97 2008-09-01 10 111740 FALSE
1918 2004-05-01 11 155 2008-10-01 10 111740 FALSE
1919 2004-07-01 11 86 2008-11-01 10 89392 FALSE
1920 2004-08-01 11 85 2008-12-01 10 134088 FALSE
1921 2004-09-01 11 80 2009-01-01 10 89392 FALSE
1922 2004-10-01 11 93 2009-02-01 10 89392 FALSE
1923 2004-11-01 11 70 2009-03-01 10 89392 FALSE
1924 2004-12-01 11 78 2009-04-01 10 111740 FALSE
1925 2005-01-01 11 161 2009-05-01 10 89392 FALSE
1926 2005-02-01 11 82 2009-06-01 10 111740 FALSE
1927 2005-04-01 11 84 2009-07-01 10 111740 FALSE
1928 2005-05-01 11 90 2009-08-01 10 111740 FALSE
1929 2005-06-01 11 83 2009-09-01 10 89392 FALSE
1930 2005-07-01 11 88 2009-10-01 10 111740 FALSE
1931 2005-08-01 11 77 2009-11-01 10 111740 FALSE
1932 2005-09-01 11 84 2009-12-01 10 89392 FALSE
1933 2005-10-01 11 90 2010-01-01 10 44696 FALSE
1934 2005-11-01 11 78 2010-02-01 10 89392 FALSE
1935 2005-12-01 11 80 2010-03-01 10 111740 FALSE
1936 2006-01-01 11 134 2010-04-01 10 89392 FALSE
1937 2006-03-01 11 40 2010-05-01 10 111740 FALSE
1938 2006-04-01 11 62 2010-06-01 10 111740 FALSE
1939 2006-05-01 11 75 2010-07-01 10 111740 FALSE
1940 2006-06-01 11 162 2010-08-01 10 111740 FALSE
1941 2006-07-01 11 88 2010-09-01 10 111740 FALSE
1942 2006-09-01 11 86 2010-10-01 10 111740 FALSE
1943 2006-10-01 11 89 2010-11-01 10 111740 FALSE
1944 2006-11-01 11 74 2010-12-01 10 89402 FALSE
1945 2006-12-01 11 79 2011-01-01 10 111801 FALSE
1946 2007-01-01 11 83 2011-02-01 10 111855 FALSE
1947 2007-02-01 11 82 2011-03-01 10 89492 FALSE
1948 2007-03-01 11 147 2011-04-01 10 89492 FALSE
1949 2007-04-01 11 83 2011-05-01 10 111865 FALSE
1950 2007-05-01 11 80 2011-06-01 10 111867 FALSE
1951 2007-06-01 11 80 2011-07-01 10 89496 FALSE
1952 2007-08-01 11 91 2011-08-01 10 111870 FALSE
1953 2007-09-01 11 89 2011-09-01 10 111870 FALSE
1954 2007-10-01 11 76 2011-10-01 10 111870 FALSE
1955 2007-11-01 11 154 2011-11-01 10 89504 FALSE
1956 2008-01-01 11 85 2011-12-01 10 111895 FALSE
1957 2008-02-01 11 150 2012-01-01 10 111916 FALSE
1958 2008-03-01 11 81 2012-02-01 10 134304 FALSE
1959 2008-05-01 11 83 2012-03-01 10 89556 FALSE
1960 2008-06-01 11 159 2012-04-01 10 111945 FALSE
1961 2008-08-01 11 86 2012-05-01 10 89556 FALSE
1962 2008-09-01 11 82 2012-06-01 10 89556 FALSE
1963 2008-10-01 11 80 2012-07-01 10 111949 FALSE
1964 2008-11-01 11 87 2012-08-01 10 111950 FALSE
1965 2008-12-01 11 151 2012-09-01 10 89560 FALSE
1966 2009-02-01 11 86 2012-10-01 10 111956 FALSE
1967 2009-03-01 11 75 2012-11-01 10 134352 FALSE
1968 2009-04-01 11 77 2012-12-01 10 111962 FALSE
1969 2009-05-01 11 88 2013-01-01 10 111969 FALSE
1970 2009-06-01 11 75 2013-02-01 10 89576 FALSE
1971 2009-07-01 11 81 2013-03-01 10 89576 FALSE
1972 2009-08-01 11 163 2013-04-01 10 111970 FALSE
1973 2009-10-01 11 86 2013-05-01 10 111971 FALSE
1974 2009-11-01 11 155 2013-06-01 10 89580 FALSE
1975 2010-01-01 11 91 2013-07-01 10 111975 FALSE
1976 2010-02-01 11 72 2013-08-01 10 111975 FALSE
1977 2010-03-01 11 152 2013-09-01 10 111976 FALSE
1978 2010-05-01 11 88 2013-10-01 10 111980 FALSE
1979 2010-06-01 11 80 2013-11-01 10 111980 FALSE
1980 2010-07-01 11 80 2013-12-01 10 89584 FALSE
1981 2010-08-01 11 84 2014-01-01 10 111991 FALSE
1982 2010-09-01 11 80 2014-02-01 10 89626 FALSE
1983 2010-10-01 11 79 2014-03-01 10 112045 FALSE
1984 2010-11-01 11 84 2014-04-01 10 112045 FALSE
1985 2010-12-01 11 78 2014-05-01 10 89636 FALSE
1986 2011-01-01 11 126 2014-06-01 10 112045 FALSE
1987 2011-02-01 11 91 2014-07-01 10 112045 FALSE
1988 2011-03-01 11 80 2014-08-01 10 89640 FALSE
1989 2011-05-01 11 67 2014-09-01 10 112050 FALSE
1990 2011-06-01 11 80 2014-10-01 10 112050 FALSE
1991 2011-07-01 11 90 2014-11-01 10 89642 FALSE
1992 2011-08-01 11 76 2014-12-01 10 112060 FALSE
1993 2011-09-01 11 85 2015-01-01 10 89652 FALSE
1994 2011-10-01 11 156 2015-02-01 10 112066 FALSE
1995 2011-12-01 11 84 2015-03-01 10 112075 FALSE
1996 2012-01-01 11 93 2015-04-01 10 112075 FALSE
1997 2012-02-01 11 148 2015-05-01 10 89660 FALSE
1998 2012-04-01 11 87 1998-10-01 11 27490 FALSE
1999 2012-05-01 11 86 1998-11-01 11 34694 FALSE
2000 2012-06-01 11 83 1998-12-01 11 27944 FALSE
2001 2012-07-01 11 76 1999-01-01 11 28020 FALSE
2002 2012-08-01 11 86 1999-02-01 11 28066 FALSE
2003 2012-09-01 11 83 1999-03-01 11 35129 FALSE
2004 2012-10-01 11 77 1999-04-01 11 28128 FALSE
2005 2012-11-01 11 83 1999-05-01 11 28144 FALSE
2006 2012-12-01 11 82 1999-06-01 11 35188 FALSE
2007 2013-01-01 11 81 1999-07-01 11 28153 FALSE
2008 2013-02-01 11 91 1999-08-01 11 35200 FALSE
2009 2013-03-01 11 80 1999-09-01 11 28213 FALSE
2010 2013-04-01 11 79 1999-10-01 11 28367 FALSE
2011 2013-05-01 11 87 1999-11-01 11 28503 FALSE
2012 2013-06-01 11 85 1999-12-01 11 35745 FALSE
2013 2013-07-01 11 81 2000-01-01 11 28631 FALSE
2014 2013-08-01 11 83 2000-02-01 11 35865 FALSE
2015 2013-09-01 11 88 2000-03-01 11 28846 FALSE
2016 2013-10-01 11 83 2000-04-01 11 28865 FALSE
2017 2013-11-01 11 82 2000-05-01 11 36102 FALSE
2018 2013-12-01 11 87 2000-06-01 11 28892 FALSE
2019 2014-01-01 11 98 2000-07-01 11 28893 FALSE
2020 2014-02-01 11 90 2000-08-01 11 36135 FALSE
2021 2014-03-01 11 81 2000-09-01 11 28936 FALSE
2022 2014-04-01 11 82 2000-10-01 11 29063 FALSE
2023 2014-05-01 11 89 2000-11-01 11 36489 FALSE
2024 2014-06-01 11 75 2000-12-01 11 29252 FALSE
2025 2014-07-01 11 84 2001-01-01 11 36585 FALSE
2026 2014-08-01 11 88 2001-02-01 11 29282 FALSE
2027 2014-09-01 11 74 2001-03-01 11 29288 FALSE
2028 2014-10-01 11 86 2001-04-01 11 29292 FALSE
2029 2014-11-01 11 80 2001-05-01 11 36619 FALSE
2030 2014-12-01 11 83 2001-06-01 11 29296 FALSE
2031 2015-01-01 11 109 2001-07-01 11 29296 FALSE
2032 2015-02-01 11 83 2001-08-01 11 29296 FALSE
2033 2015-03-01 11 104 2001-09-01 11 29312 FALSE
2034 2015-04-01 11 59 2001-10-01 11 36667 FALSE
2035 2015-05-01 11 85 2001-11-01 11 29363 FALSE
2036 1998-10-01 12 0 2001-12-01 11 22035 FALSE
2037 1998-11-01 12 98 2002-01-01 11 7347 FALSE
2038 1998-12-01 12 110 2002-02-01 11 29392 FALSE
2039 1999-01-01 12 79 2002-03-01 11 29396 FALSE
2040 1999-02-01 12 51 2002-04-01 11 36745 FALSE
2041 1999-03-01 12 55 2002-05-01 11 29399 FALSE
2042 1999-04-01 12 42 2002-06-01 11 29402 FALSE
2043 1999-05-01 12 45 2002-07-01 11 29404 FALSE
2044 1999-06-01 12 36 2002-08-01 11 29405 FALSE
2045 1999-07-01 12 40 2002-09-01 11 29411 FALSE
2046 1999-08-01 12 42 2002-10-01 11 36770 FALSE
2047 1999-09-01 12 52 2002-11-01 11 22068 FALSE
2048 1999-10-01 12 40 2002-12-01 11 36783 FALSE
2049 1999-11-01 12 84 2003-01-01 11 29428 FALSE
2050 1999-12-01 12 62 2003-02-01 11 29429 FALSE
2051 2000-01-01 12 55 2003-03-01 11 36790 FALSE
2052 2000-02-01 12 38 2003-04-01 11 29432 FALSE
2053 2000-03-01 12 93 2003-05-01 11 29432 FALSE
2054 2000-04-01 12 52 2003-06-01 11 29432 FALSE
2055 2000-05-01 12 55 2003-07-01 11 36795 FALSE
2056 2000-06-01 12 45 2003-08-01 11 29436 FALSE
2057 2000-07-01 12 49 2003-09-01 11 36795 FALSE
2058 2000-08-01 12 44 2003-10-01 11 29437 FALSE
2059 2000-09-01 12 46 2003-11-01 11 29440 FALSE
2060 2000-10-01 12 48 2003-12-01 11 36809 FALSE
2061 2000-11-01 12 50 2004-01-01 11 29456 FALSE
2062 2000-12-01 12 48 2004-02-01 11 29464 FALSE
2063 2001-01-01 12 43 2004-03-01 11 36830 FALSE
2064 2001-02-01 12 40 2004-04-01 11 29465 FALSE
2065 2001-03-01 12 47 2004-05-01 11 36838 FALSE
2066 2001-04-01 12 41 2004-06-01 11 22104 FALSE
2067 2001-05-01 12 39 2004-07-01 11 29472 FALSE
2068 2001-06-01 12 48 2004-08-01 11 36840 FALSE
2069 2001-07-01 12 40 2004-09-01 11 29472 FALSE
2070 2001-08-01 12 45 2004-10-01 11 29472 FALSE
2071 2001-09-01 12 49 2004-11-01 11 36840 FALSE
2072 2001-10-01 12 41 2004-12-01 11 29472 FALSE
2073 2001-11-01 12 45 2005-01-01 11 36840 FALSE
2074 2001-12-01 12 48 2005-02-01 11 29472 FALSE
2075 2002-01-01 12 41 2005-03-01 11 29472 FALSE
2076 2002-02-01 12 42 2005-04-01 11 36847 FALSE
2077 2002-03-01 12 43 2005-05-01 11 29480 FALSE
2078 2002-04-01 12 39 2005-06-01 11 36850 FALSE
2079 2002-05-01 12 47 2005-07-01 11 29480 FALSE
2080 2002-06-01 12 40 2005-08-01 11 36850 FALSE
2081 2002-07-01 12 40 2005-09-01 11 36850 FALSE
2082 2002-08-01 12 49 2005-10-01 11 36850 FALSE
2083 2002-09-01 12 42 2005-11-01 11 36850 FALSE
2084 2002-10-01 12 40 2005-12-01 11 29480 FALSE
2085 2002-11-01 12 55 2006-01-01 11 36857 FALSE
2086 2002-12-01 12 47 2006-02-01 11 29488 FALSE
2087 2003-01-01 12 45 2006-03-01 11 36860 FALSE
2088 2003-02-01 12 46 2006-04-01 11 29488 FALSE
2089 2003-03-01 12 37 2006-05-01 11 36860 FALSE
2090 2003-04-01 12 37 2006-06-01 11 44236 FALSE
2091 2003-05-01 12 37 2006-07-01 11 29492 FALSE
2092 2003-06-01 12 41 2006-08-01 11 29492 FALSE
2093 2003-07-01 12 42 2006-09-01 11 36865 FALSE
2094 2003-08-01 12 44 2006-10-01 11 36865 FALSE
2095 2003-09-01 12 36 2006-11-01 11 36865 FALSE
2096 2003-10-01 12 36 2006-12-01 11 36865 FALSE
2097 2003-11-01 12 41 2007-01-01 11 36865 FALSE
2098 2003-12-01 12 35 2007-02-01 11 36868 FALSE
2099 2004-01-01 12 14 2007-03-01 11 44244 FALSE
2100 2004-02-01 12 36 2007-04-01 11 29496 FALSE
2101 2004-03-01 12 34 2007-05-01 11 36870 FALSE
2102 2004-04-01 12 53 2007-06-01 11 36870 FALSE
2103 2004-05-01 12 80 2007-07-01 11 29496 FALSE
2104 2004-07-01 12 36 2007-08-01 11 36870 FALSE
2105 2004-08-01 12 38 2007-09-01 11 29496 FALSE
2106 2004-09-01 12 38 2007-10-01 11 36870 FALSE
2107 2004-10-01 12 43 2007-11-01 11 44244 FALSE
2108 2004-11-01 12 37 2007-12-01 11 29496 FALSE
2109 2004-12-01 12 36 2008-01-01 11 36870 FALSE
2110 2005-01-01 12 74 2008-02-01 11 44244 FALSE
2111 2005-02-01 12 33 2008-03-01 11 44244 FALSE
2112 2005-04-01 12 39 2008-04-01 11 29496 FALSE
2113 2005-05-01 12 37 2008-05-01 11 36870 FALSE
2114 2005-06-01 12 41 2008-06-01 11 36870 FALSE
2115 2005-07-01 12 37 2008-07-01 11 22122 FALSE
2116 2005-08-01 12 34 2008-08-01 11 36870 FALSE
2117 2005-09-01 12 36 2008-09-01 11 36870 FALSE
2118 2005-10-01 12 43 2008-10-01 11 36870 FALSE
2119 2005-11-01 12 39 2008-11-01 11 29496 FALSE
2120 2005-12-01 12 37 2008-12-01 11 44244 FALSE
2121 2006-01-01 12 71 2009-01-01 11 29496 FALSE
2122 2006-03-01 12 36 2009-02-01 11 29496 FALSE
2123 2006-04-01 12 38 2009-03-01 11 29496 FALSE
2124 2006-05-01 12 34 2009-04-01 11 36870 FALSE
2125 2006-06-01 12 72 2009-05-01 11 29496 FALSE
2126 2006-07-01 12 41 2009-06-01 11 36870 FALSE
2127 2006-09-01 12 38 2009-07-01 11 36870 FALSE
2128 2006-10-01 12 39 2009-08-01 11 36870 FALSE
2129 2006-11-01 12 33 2009-09-01 11 29496 FALSE
2130 2006-12-01 12 37 2009-10-01 11 36870 FALSE
2131 2007-01-01 12 37 2009-11-01 11 36870 FALSE
2132 2007-02-01 12 38 2009-12-01 11 29496 FALSE
2133 2007-03-01 12 52 2010-01-01 11 14748 FALSE
2134 2007-04-01 12 0 2010-02-01 11 29496 FALSE
2135 2007-05-01 12 1 2010-03-01 11 36870 FALSE
2136 2007-06-01 12 1 2010-04-01 11 29496 FALSE
2137 2007-08-01 12 0 2010-05-01 11 36870 FALSE
2138 2007-09-01 12 13 2010-06-01 11 36870 FALSE
2139 2007-10-01 12 34 2010-07-01 11 36870 FALSE
2140 2007-11-01 12 67 2010-08-01 11 36870 FALSE
2141 2008-01-01 12 37 2010-09-01 11 36870 FALSE
2142 2008-02-01 12 67 2010-10-01 11 36870 FALSE
2143 2008-03-01 12 35 2010-11-01 11 36870 FALSE
2144 2008-05-01 12 41 2010-12-01 11 29510 FALSE
2145 2008-06-01 12 71 2011-01-01 11 36920 FALSE
2146 2008-08-01 12 38 2011-02-01 11 36934 FALSE
2147 2008-09-01 12 39 2011-03-01 11 29548 FALSE
2148 2008-10-01 12 40 2011-04-01 11 29548 FALSE
2149 2008-11-01 12 41 2011-05-01 11 36935 FALSE
2150 2008-12-01 12 66 2011-06-01 11 36935 FALSE
2151 2009-02-01 12 38 2011-07-01 11 29552 FALSE
2152 2009-03-01 12 33 2011-08-01 11 36940 FALSE
2153 2009-04-01 12 33 2011-09-01 11 36940 FALSE
2154 2009-05-01 12 38 2011-10-01 11 36940 FALSE
2155 2009-06-01 12 33 2011-11-01 11 29556 FALSE
2156 2009-07-01 12 34 2011-12-01 11 36945 FALSE
2157 2009-08-01 12 70 2012-01-01 11 36950 FALSE
2158 2009-10-01 12 37 2012-02-01 11 44340 FALSE
2159 2009-11-01 12 67 2012-03-01 11 29560 FALSE
2160 2010-01-01 12 40 2012-04-01 11 36950 FALSE
2161 2010-02-01 12 31 2012-05-01 11 29560 FALSE
2162 2010-03-01 12 67 2012-06-01 11 29560 FALSE
2163 2010-05-01 12 38 2012-07-01 11 36950 FALSE
2164 2010-06-01 12 35 2012-08-01 11 36950 FALSE
2165 2010-07-01 12 34 2012-09-01 11 29560 FALSE
2166 2010-08-01 12 37 2012-10-01 11 36950 FALSE
2167 2010-09-01 12 34 2012-11-01 11 44340 FALSE
2168 2010-10-01 12 35 2012-12-01 11 36953 FALSE
2169 2010-11-01 12 36 2013-01-01 11 36958 FALSE
2170 2010-12-01 12 34 2013-02-01 11 29572 FALSE
2171 2011-01-01 12 94 2013-03-01 11 29572 FALSE
2172 2011-02-01 12 140 2013-04-01 11 36968 FALSE
2173 2011-03-01 12 121 2013-05-01 11 36974 FALSE
2174 2011-05-01 12 37 2013-06-01 11 29580 FALSE
2175 2011-06-01 12 35 2013-07-01 11 36975 FALSE
2176 2011-07-01 12 39 2013-08-01 11 36975 FALSE
2177 2011-08-01 12 32 2013-09-01 11 36975 FALSE
2178 2011-09-01 12 37 2013-10-01 11 36980 FALSE
2179 2011-10-01 12 68 2013-11-01 11 36985 FALSE
2180 2011-12-01 12 37 2013-12-01 11 29588 FALSE
2181 2012-01-01 12 64 2014-01-01 11 36991 FALSE
2182 2012-02-01 12 65 2014-02-01 11 29606 FALSE
2183 2012-04-01 12 72 2014-03-01 11 37014 FALSE
2184 2012-05-01 12 35 2014-04-01 11 37015 FALSE
2185 2012-06-01 12 36 2014-05-01 11 29612 FALSE
2186 2012-07-01 12 33 2014-06-01 11 37015 FALSE
2187 2012-08-01 12 37 2014-07-01 11 37015 FALSE
2188 2012-09-01 12 36 2014-08-01 11 29612 FALSE
2189 2012-10-01 12 34 2014-09-01 11 37015 FALSE
2190 2012-11-01 12 35 2014-10-01 11 37015 FALSE
2191 2012-12-01 12 36 2014-11-01 11 29612 FALSE
2192 2013-01-01 12 34 2014-12-01 11 37032 FALSE
2193 2013-02-01 12 39 2015-01-01 11 29632 FALSE
2194 2013-03-01 12 32 2015-02-01 11 37043 FALSE
2195 2013-04-01 12 33 2015-03-01 11 37054 FALSE
2196 2013-05-01 12 38 2015-04-01 11 37055 FALSE
2197 2013-06-01 12 36 2015-05-01 11 29644 FALSE
2198 2013-07-01 12 40 1998-10-01 12 7922 FALSE
2199 2013-08-01 12 37 1998-11-01 12 9947 FALSE
2200 2013-09-01 12 36 1998-12-01 12 7996 FALSE
2201 2013-10-01 12 36 1999-01-01 12 8011 FALSE
2202 2013-11-01 12 34 1999-02-01 12 8022 FALSE
2203 2013-12-01 12 36 1999-03-01 12 10039 FALSE
2204 2014-01-01 12 40 1999-04-01 12 8034 FALSE
2205 2014-02-01 12 32 1999-05-01 12 8036 FALSE
2206 2014-03-01 12 69 1999-06-01 12 10045 FALSE
2207 2014-04-01 12 35 1999-07-01 12 8038 FALSE
2208 2014-05-01 12 39 1999-08-01 12 10050 FALSE
2209 2014-06-01 12 33 1999-09-01 12 8044 FALSE
2210 2014-07-01 12 37 1999-10-01 12 8058 FALSE
2211 2014-08-01 12 38 1999-11-01 12 8080 FALSE
2212 2014-09-01 12 31 1999-12-01 12 10116 FALSE
2213 2014-10-01 12 36 2000-01-01 12 8098 FALSE
2214 2014-11-01 12 36 2000-02-01 12 10139 FALSE
2215 2014-12-01 12 32 2000-03-01 12 8136 FALSE
2216 2015-01-01 12 40 2000-04-01 12 8146 FALSE
2217 2015-02-01 12 34 2000-05-01 12 10190 FALSE
2218 2015-03-01 12 42 2000-06-01 12 8152 FALSE
2219 2015-04-01 12 25 2000-07-01 12 8153 FALSE
2220 2015-05-01 12 38 2000-08-01 12 10195 FALSE
2221 1998-10-01 13 0 2000-09-01 12 8159 FALSE
2222 1998-11-01 13 208 2000-10-01 12 8163 FALSE
2223 1998-12-01 13 213 2000-11-01 12 10212 FALSE
2224 1999-01-01 13 166 2000-12-01 12 8173 FALSE
2225 1999-02-01 13 140 2001-01-01 12 10220 FALSE
2226 1999-03-01 13 82 2001-02-01 12 8180 FALSE
2227 1999-04-01 13 61 2001-03-01 12 8180 FALSE
2228 1999-05-01 13 61 2001-04-01 12 8184 FALSE
2229 1999-06-01 13 72 2001-05-01 12 10230 FALSE
2230 1999-07-01 13 52 2001-06-01 12 8184 FALSE
2231 1999-08-01 13 82 2001-07-01 12 8184 FALSE
2232 1999-09-01 13 80 2001-08-01 12 8185 FALSE
2233 1999-10-01 13 107 2001-09-01 12 8188 FALSE
2234 1999-11-01 13 117 2001-10-01 12 10236 FALSE
2235 1999-12-01 13 120 2001-11-01 12 8192 FALSE
2236 2000-01-01 13 119 2001-12-01 12 6144 FALSE
2237 2000-02-01 13 92 2002-01-01 12 2049 FALSE
2238 2000-03-01 13 328 2002-02-01 12 8196 FALSE
2239 2000-04-01 13 155 2002-03-01 12 8196 FALSE
2240 2000-05-01 13 60 2002-04-01 12 10250 FALSE
2241 2000-06-01 13 68 2002-05-01 12 8200 FALSE
2242 2000-07-01 13 91 2002-06-01 12 8200 FALSE
2243 2000-08-01 13 60 2002-07-01 12 8200 FALSE
2244 2000-09-01 13 123 2002-08-01 12 8200 FALSE
2245 2000-10-01 13 112 2002-09-01 12 8200 FALSE
2246 2000-11-01 13 101 2002-10-01 12 10265 FALSE
2247 2000-12-01 13 107 2002-11-01 12 6170 FALSE
2248 2001-01-01 13 75 2002-12-01 12 10306 FALSE
2249 2001-02-01 13 52 2003-01-01 12 8261 FALSE
2250 2001-03-01 13 51 2003-02-01 12 8272 FALSE
2251 2001-04-01 13 40 2003-03-01 12 10349 FALSE
2252 2001-05-01 13 44 2003-04-01 12 8285 FALSE
2253 2001-06-01 13 53 2003-05-01 12 8290 FALSE
2254 2001-07-01 13 41 2003-06-01 12 8295 FALSE
2255 2001-08-01 13 45 2003-07-01 12 10375 FALSE
2256 2001-09-01 13 47 2003-08-01 12 8300 FALSE
2257 2001-10-01 13 52 2003-09-01 12 10375 FALSE
2258 2001-11-01 13 45 2003-10-01 12 8300 FALSE
2259 2001-12-01 13 65 2003-11-01 12 8304 FALSE
2260 2002-01-01 13 44 2003-12-01 12 10382 FALSE
2261 2002-02-01 13 44 2004-01-01 12 8309 FALSE
2262 2002-03-01 13 57 2004-02-01 12 8312 FALSE
2263 2002-04-01 13 42 2004-03-01 12 10395 FALSE
2264 2002-05-01 13 48 2004-04-01 12 8323 FALSE
2265 2002-06-01 13 40 2004-05-01 12 10438 FALSE
2266 2002-07-01 13 42 2004-06-01 12 6267 FALSE
2267 2002-08-01 13 56 2004-07-01 12 8359 FALSE
2268 2002-09-01 13 44 2004-08-01 12 10450 FALSE
